Query Sequence Name	Gene ID	Gene Name	Genome ID	Genome Name	Query Start Coord	Query End Coord	Subject Start Coord	Subject End Coord	Bit Score	E-value	Identities	Subject Length	
query3651546	2736173827	copper chaperone	2734482428	Staphylococcus aureus RA7	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736185630	copper chaperone	2734482432	Staphylococcus aureus FRICAR	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736186613	copper chaperone	2734482433	Staphylococcus aureus D71	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736196514	copper chaperone	2734482436	Staphylococcus aureus MAL1	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736199685	copper chaperone	2734482437	Staphylococcus aureus MAL11	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736202480	copper chaperone	2734482438	Staphylococcus aureus M1229	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736210826	copper chaperone	2734482441	Staphylococcus aureus M418	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736214027	copper chaperone	2734482442	Staphylococcus aureus M592	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736219651	copper chaperone	2734482444	Staphylococcus aureus RA3	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736221879	copper chaperone	2734482445	Staphylococcus aureus RA6	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736223290	copper chaperone	2734482446	Staphylococcus aureus H216	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736227236	copper chaperone	2734482447	Staphylococcus aureus LIT76	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736232900	copper chaperone	2734482449	Staphylococcus aureus LIT68	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736237316	copper chaperone	2734482450	Staphylococcus aureus H202	26	86	6	66	54.7	8e-13	36	68	
query3651546	2736244677	copper chaperone	2734482453	Staphylococcus aureus United Kingdom102	26	86	6	66	54.7	7e-13	36	68	
query3651546	2736625824	copper chaperone	2734482530	Staphylococcus aureus M170	26	86	6	66	54.7	8e-13	36	68	
query3651546	2742435477	copper chaperone	2740892195	Staphylococcus aureus MRSA-OC3	26	86	6	66	54.7	8e-13	36	68	
query3651546	2743726265	copper chaperone	2740892500	Staphylococcus aureus V808	26	86	6	66	54.7	7e-13	36	68	
query3651546	2745818705	copper chaperone	2744054835	Staphylococcus aureus NMR02	26	86	6	66	54.7	8e-13	36	68	
query3651546	2745823511	copper chaperone	2744054836	Staphylococcus aureus NMR05	26	86	6	66	54.7	8e-13	36	68	
query3651546	2841525241	periplasmic mercuric ion binding protein	2841517901	Methylobacterium currus PR1016A	22	91	25	96	54.7	6e-12	44	112	
query3651546	646994777	copper chaperone	646862344	Staphylococcus aureus aureus TW20 0582	26	86	6	66	54.7	8e-13	36	68	
query3651546	647947020	copper chaperone	647533212	Staphylococcus aureus aureus 58-424	26	86	6	66	54.7	7e-13	36	68	
query3651546	647792917	copper chaperone	647533213	Staphylococcus aureus aureus 65-1322	26	86	6	66	54.7	7e-13	36	68	
query3651546	647795594	copper chaperone	647533214	Staphylococcus aureus aureus 68-397	26	86	6	66	54.7	7e-13	36	68	
query3651546	647899794	copper chaperone	647533217	Staphylococcus aureus aureus C101	26	86	6	66	54.7	7e-13	36	68	
query3651546	647798271	copper chaperone	647533221	Staphylococcus aureus E1410	26	86	6	66	54.7	7e-13	36	68	
query3651546	647946040	copper chaperone	647533224	Staphylococcus aureus aureus M1015	26	86	6	66	54.7	7e-13	36	68	
query3651546	647968705	copper chaperone	647533225	Staphylococcus aureus aureus M809	26	86	6	66	54.7	7e-13	36	68	
query3651546	647800976	copper chaperone	647533226	Staphylococcus aureus M876	26	86	6	66	54.7	7e-13	36	68	
query3651546	647908153	copper chaperone	647533227	Staphylococcus aureus aureus M899	26	86	6	66	54.7	7e-13	36	68	
query3651546	648813193	copper chaperone	648276730	Staphylococcus aureus aureus ATCC BAA-39	26	86	6	66	54.7	8e-13	36	68	
query3651546	2734608434	periplasmic mercuric ion binding protein	2734481923	Bradyrhizobium sp. JCM 18382	19	91	22	98	54.3	5e-12	45	98	
query3651546	2834748840	periplasmic mercuric ion binding protein	2834748349	Novosphingobium sp. HII-3	1	87	2	94	54.3	3e-12	39	99	
query3651546	2856460413	P-type Cu+ transporter	2856454764	Nocardiopsis metallicus DSM 44598	19	89	9	78	54.3	7e-11	45	762	
query3651546	2571817978	P-type Cu+ transporter	2571042229	Acidithiobacillus thiooxidans A01	22	91	2	70	53.9	6e-11	39	810	
query3651546	2629775632	P-type Cu+ transporter	2627853986	Geobacillus sp. 12AMOR1	20	91	70	141	53.9	5e-11	35	798	
query3651546	2641374465	P-type Cu+ transporter	2639762946	Bacillus sp. UMTAT18	20	90	70	140	53.9	8e-11	34	798	
query3651546	2650603502	P-type Cu+ transporter	2648501636	Bacillus cereus #17	20	90	70	140	53.9	8e-11	34	798	
query3651546	2652356742	copper chaperone	2651869670	Staphylococcus cohnii cohnii 532	23	86	3	66	53.9	2e-12	39	68	
query3651546	2653422600	P-type Cu+ transporter	2651869947	Tissierella creatinophila KRE4	22	85	2	65	53.9	3e-11	41	815	
query3651546	2704961198	P-type Cu+ transporter	2703718890	Bacillus cereus PE8-121b	20	90	70	140	53.9	8e-11	34	798	
query3651546	2729025080	P-type Cu+ transporter	2728369074	Bacillus wiedmannii FSL K6-0069	20	90	70	140	53.9	8e-11	34	798	
query3651546	2744248768	P-type Cu+ transporter	2744054444	Bacillus cereus B4120	20	90	70	140	53.9	8e-11	34	806	
query3651546	2744257204	P-type Cu+ transporter	2744054445	Bacillus cereus B4155	20	90	70	140	53.9	8e-11	34	798	
query3651546	2846786395	periplasmic mercuric ion binding protein	2846780681	Agrobacterium tumefaciens CFBP6625	22	91	24	97	53.9	8e-12	46	97	
query3651546	2850614153	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	22	91	24	97	53.9	7e-12	46	97	
query3651546	2850614205	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	22	91	24	97	53.9	7e-12	46	97	
query3651546	2850619926	periplasmic mercuric ion binding protein	2850614736	Agrobacterium tumefaciens CFBP6623	22	91	24	97	53.9	7e-12	46	97	
query3651546	644493657	P-type Cu+ transporter	643886032	Bacillus cereus R309803	20	90	70	140	53.9	8e-11	34	798	
query3651546	2568881200	periplasmic mercuric ion binding protein	2568526096	Afipia sp. OHSU_II-uncloned	3	91	2	95	53.5	9e-12	37	95	
query3651546	2569532488	periplasmic mercuric ion binding protein	2568526295	Afipia sp. OHSU_I-uncloned	3	91	2	95	53.5	9e-12	37	95	
query3651546	2570243793	periplasmic mercuric ion binding protein	2568526514	Afipia sp. OHSU_II-C1	3	91	2	95	53.5	9e-12	37	95	
query3651546	2573519599	periplasmic mercuric ion binding protein	2571042730	Afipia sp. OHSU_I-C4	3	91	2	95	53.5	9e-12	37	95	
query3651546	2581143183	periplasmic mercuric ion binding protein	2579778826	Afipia sp. OHSU_I-C6	3	91	2	95	53.5	9e-12	37	95	
query3651546	2584113039	periplasmic mercuric ion binding protein	2582580976	Afipia sp. OHSU_II-C2	3	91	2	95	53.5	9e-12	37	95	
query3651546	2846786404	periplasmic mercuric ion binding protein	2846780681	Agrobacterium tumefaciens CFBP6625	23	87	43	107	53.5	1e-11	43	112	
query3651546	2850614162	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	23	87	43	107	53.5	1e-11	43	112	
query3651546	2850614214	periplasmic mercuric ion binding protein	2850609361	Agrobacterium tumefaciens CFBP6626	23	87	43	107	53.5	1e-11	43	112	
query3651546	2850619935	periplasmic mercuric ion binding protein	2850614736	Agrobacterium tumefaciens CFBP6623	23	87	43	107	53.5	1e-11	43	112	
query3651546	651608160	P-type Cu+ transporter	651324024	Desmospora sp. 8437	25	87	6	68	53.5	7e-11	38	801	
query3651546	2538664427	periplasmic mercuric ion binding protein	2537561796	Sphingobium yanoikuyae ATCC 51230	20	91	37	108	53.1	2e-11	40	109	
query3651546	2638793794	copper chaperone	2636415980	unclassified betaproteobacterium ENR4	22	86	2	66	53.1	5e-12	43	70	
query3651546	2649490932	copper chaperone	2648501332	Staphylococcus haemolyticus 1HT3	26	86	6	66	53.1	2e-12	34	68	
query3651546	2672265190	copper chaperone	2671180313	Staphylococcus haemolyticus 89727	26	86	6	66	53.1	2e-12	34	68	
query3651546	2673236349	copper chaperone	2671180551	Staphylococcus haemolyticus 51-08	26	86	6	66	53.1	2e-12	34	68	
query3651546	2673973394	copper chaperone	2671180731	Staphylococcus haemolyticus 51-34	26	86	6	66	53.1	2e-12	34	68	
query3651546	2678002442	copper chaperone	2675903446	Staphylococcus haemolyticus 8074328	26	86	6	66	53.1	2e-12	34	68	
query3651546	2678513208	copper chaperone	2675903582	Staphylococcus haemolyticus 96671	26	86	6	66	53.1	2e-12	34	68	
query3651546	2683627636	copper chaperone	2681813280	Staphylococcus haemolyticus 51-39	26	86	6	66	53.1	2e-12	34	68	
query3651546	2683630411	copper chaperone	2681813281	Staphylococcus haemolyticus CN1138	26	86	6	66	53.1	2e-12	34	68	
query3651546	2692993496	copper chaperone	2690316277	Staphylococcus haemolyticus 112056	26	86	6	66	53.1	2e-12	34	68	
query3651546	2693247254	copper chaperone	2690316335	Staphylococcus haemolyticus 51_17	26	86	6	66	53.1	3e-12	34	68	
query3651546	2693597608	copper chaperone	2693429540	Staphylococcus haemolyticus 51-32	26	86	6	66	53.1	2e-12	34	68	
query3651546	2693809444	copper chaperone	2693429590	Staphylococcus haemolyticus 51-35	26	86	6	66	53.1	3e-12	34	68	
query3651546	2694141573	copper chaperone	2693429667	Staphylococcus haemolyticus 51-31	26	86	6	66	53.1	2e-12	34	68	
query3651546	2694152956	copper chaperone	2693429670	Staphylococcus haemolyticus 51-52	26	86	6	66	53.1	2e-12	34	68	
query3651546	2697335284	copper chaperone	2695420751	Staphylococcus haemolyticus 51-42	26	86	6	66	53.1	3e-12	34	68	
query3651546	2697372353	copper chaperone	2695420761	Staphylococcus haemolyticus 97208	26	86	6	66	53.1	2e-12	34	68	
query3651546	2699069565	copper chaperone	2698536429	Staphylococcus haemolyticus 95671	26	86	6	66	53.1	2e-12	34	68	
query3651546	2699206296	copper chaperone	2698536462	Staphylococcus haemolyticus 51-20	26	86	6	66	53.1	2e-12	34	68	
query3651546	2732798987	periplasmic mercuric ion binding protein	2731957705	Sphingobium herbicidovorans NBRC 16415	20	91	37	108	53.1	1e-11	40	109	
query3651546	2810838870	periplasmic mercuric ion binding protein	2808606815	Sphingobium herbicidovorans NBRC 16415	20	91	37	108	53.1	1e-11	40	109	
query3651546	2829786564	periplasmic mercuric ion binding protein	2829783330	Sphingomonas trueperi DSM 7225	20	91	37	108	53.1	2e-11	40	109	
query3651546	2841445691	periplasmic mercuric ion binding protein	2841440409	Sphingobium yanoikuyae SJTF8	20	91	37	108	53.1	2e-11	40	109	
query3651546	2548480434	copper chaperone	2547132370	Komagataeibacter europaeus LMG 18890	22	88	2	68	52.8	6e-12	40	69	
query3651546	2784405844	copper chaperone	2784132095	Candidatus Manganitrophus noduliformans Mn-1	24	87	4	67	52.8	1e-11	36	91	
query3651546	2797351657	copper chaperone	2795385779	Mycobacteroides abscessus abscessus 1135	23	86	3	66	52.4	2e-11	39	68	
query3651546	2511785997	periplasmic mercuric ion binding protein	2511231144	Burkholderia sp. YI23	22	87	41	106	51.6	1e-10	42	110	
query3651546	2514136840	periplasmic mercuric ion binding protein	2513237191	Komagataeibacter medellinensis NBRC 3288	22	87	41	106	51.6	4e-11	42	110	
query3651546	2529367596	periplasmic mercuric ion binding protein	2529292551	Bacteroidales bacterium PSC KfJoeBact2-2 (unscreened)	7	90	11	98	51.6	1e-10	40	99	
query3651546	2529367586	periplasmic mercuric ion binding protein	2529292551	Bacteroidales bacterium PSC KfJoeBact2-2 (unscreened)	7	90	11	98	51.6	1e-10	40	99	
query3651546	2538664420	periplasmic mercuric ion binding protein	2537561796	Sphingobium yanoikuyae ATCC 51230	22	87	41	106	51.6	6e-11	42	110	
query3651546	2633610675	periplasmic mercuric ion binding protein	2630968880	Sphingopyxis sp. LC81	22	87	41	106	51.6	5e-11	42	110	
query3651546	2677913536	periplasmic mercuric ion binding protein	2675903423	Sphingobium baderi DE-13	22	87	41	106	51.6	5e-11	42	110	
query3651546	2776814538	periplasmic mercuric ion binding protein	2775507029	Bradyrhizobium sp. SK17	7	90	11	98	51.6	7e-11	40	99	
query3651546	2776814831	periplasmic mercuric ion binding protein	2775507029	Bradyrhizobium sp. SK17	7	90	11	98	51.6	7e-11	40	99	
query3651546	2828305708	periplasmic mercuric ion binding protein	2828301124	Sphingomonas leidyi DSM 4733	22	87	41	106	51.6	5e-11	42	110	
query3651546	2841446160	periplasmic mercuric ion binding protein	2841440409	Sphingobium yanoikuyae SJTF8	22	87	41	106	51.6	7e-11	42	110	
query3651546	2562553539	copper chaperone	2561511227	Exiguobacterium chiriqhucha GIC31	25	86	4	65	51.2	2e-11	37	67	
query3651546	2579692864	periplasmic mercuric ion binding protein	2576861810	Defluviimonas sp. 20V17	5	90	19	104	50.8	8e-11	40	105	
query3651546	2695047021	periplasmic mercuric ion binding protein	2693429897	Allgaiera indica DSM 24802	5	90	19	104	50.8	8e-11	40	105	
query3651546	2790907350	periplasmic mercuric ion binding protein	2788500502	Roseobacter sp. NP10	1	87	1	93	50.8	1e-10	37	101	
query3651546	2790927587	periplasmic mercuric ion binding protein	2788500509	Roseobacter sp. SP159	1	87	1	93	50.8	9e-11	37	101	
query3651546	2562496414	periplasmic mercuric ion binding protein	2561511209	Cycloclasticus zancles 7-ME	1	85	1	89	50.4	7e-11	30	101	
query3651546	2730789586	copper chaperone	2728369550	Enterococcus faecium VRE-1503646	26	89	5	68	49.7	8e-11	34	69	
