Domain,IMG Genome,Genome Type,Content in mer genes,merA_copies,merA comment,merA IMG gene ID 1,merA IMG gene ID 2,merA IMG gene ID 3,merA IMG gene ID 4,merA IMG gene ID 5,merA IMG gene ID 6,merA IMG gene ID 7,merA IMG gene ID 8,merB copies,merB-like copies,merB comment,merB IMG gene ID 1,merB IMG gene ID 2,merB IMG gene ID 3,merB IMG gene ID 4,merB IMG gene ID 5,merB IMG gene ID 6,merB IMG gene ID 7,merB IMG gene ID 8,merB IMG gene ID 9-12,Phylum,Class,Order,Family,Genus,Species,Genome Name / Sample Name,Genome Sequencing Status
Bacteria,2728369474,Genome Analysis (Isolate),merA & merB-like,1,,2730498849,,,,,,,,0,1,117alt only,117alt:2730498848,,,,,,,,,Actinobacteria,Actinobacteria,Jiangellales,Jiangellaceae,Haloactinopolyspora,Haloactinopolyspora alba,Haloactinopolyspora alba DSM 45211,Complete
Bacteria,2721755827,Genome Analysis (Isolate),merA & merB-like,1,,2724122640,,,,,,,,0,1,117alt only,117alt:2724122639,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter indicus,Janibacter indicus YFY001,Complete
Bacteria,2839542879,Genome Analysis (Isolate),merA & merB-like,1,,2839545115,,,,,,,,0,1,117alt only,117alt:2839545114,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Janibacter,Janibacter massiliensis,Janibacter massiliensis Marseille-P4121,Complete
Bacteria,2844806747,Genome Analysis (Isolate),merA & merB-like,1,,2844811123,,,,,,,,0,1,117alt only,117alt:2844811122,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Kineosphaera,Kineosphaera limosa,Kineosphaera limosa DSM 14548,Complete
Bacteria,2524023180,Genome Analysis (Isolate),merA & merB-like,1,,2524341139,,,,,,,,0,1,117alt only,117alt:2524341138,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermatophilaceae,Kineosphaera,Kineosphaera limosa,Kineosphaera limosa NBRC 100340,Complete
Bacteria,2866510393,Genome Analysis (Isolate),merA & merB-like,1,,2866511721,,,,,,,,0,1,117alt only,117alt:2866511720,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. M5W7-7,Kocuria sp. M5W7-7,Complete
Bacteria,2734482797,Genome Analysis (Isolate),merA & merB-like,1,,2737432455,,,,,,,,0,1,117alt only,117alt:2737432456,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus aerolatus,Kytococcus aerolatus DSM 22179,Complete
Bacteria,644736380,Genome Analysis (Isolate),merA & merB-like,1,,644992786,,,,,,,,0,1,117alt only,117alt:644992787,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius,"Kytococcus sedentarius 541, DSM 20547",Complete
Bacteria,2839721034,Genome Analysis (Isolate),merA & merB-like,1,,2839722733,,,,,,,,0,1,117alt only,117alt:2839722732,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Dermacoccaceae,Kytococcus,Kytococcus sedentarius,Kytococcus sedentarius NCTC 11040,Complete
Bacteria,2602041580,Genome Analysis (Isolate),merA & merB-like,1,,2602284393,,,,,,,,0,1,117alt only,117alt:2602284392,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia aquatica,Leifsonia aquatica ATCC 14665,Complete
Bacteria,2856442703,Genome Analysis (Isolate),merA & merB-like,1,,2856442717,,,,,,,,0,1,117alt only,117alt:2856442718,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia shinshuensis,Leifsonia shinshuensis DSM 15165,Complete
Bacteria,2834066153,Genome Analysis (Isolate),merA & merB-like,1,,2834068470,,,,,,,,0,1,117alt only,117alt:2834068471,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. ku-ls,Leifsonia sp. ku-ls,Complete
Bacteria,2788500511,Metagenome-Assembled Genome,merA & merB-like,1,,2790936702,,,,,,,,0,1,117alt only,117alt:2790936703,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp.,Leifsonia sp. NAT116,Complete
Bacteria,2663762721,Genome Analysis (Isolate),merA & merB-like,1,,2664126941,,,,,,,,0,1,117alt only,117alt:2664126942,,,,,,,,,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea flaviverrucosa,Lentzea flaviverrucosa CGMCC 4.578,Complete
Bacteria,2770939509,Genome Analysis (Isolate),merA & merB-like,1,,2771585388,,,,,,,,0,1,117alt only,117alt:2771585387,,,,,,,,,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lentzea,Lentzea flaviverrucosa,Lentzea flaviverrucosa DSM 44664,Complete
Bacteria,2639762569,Genome Analysis (Isolate),merA & merB-like,1,,2640031234,,,,,,,,0,1,117alt only,117alt:2640031233,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter chromiiresistens,Leucobacter chromiiresistens DSM 22788,Complete
Bacteria,2548876797,Genome Analysis (Isolate),merA & merB-like,1,,2549885606,,,,,,,,0,1,117alt only,117alt:2549885607,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter chromiiresistens,Leucobacter chromiiresistens JG 31,Complete
Bacteria,2868030436,Genome Analysis (Isolate),merA & merB-like,1,,2868033855,,,,,,,,0,1,117alt only,117alt:2868033856,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium enclense,Microbacterium enclense ZYFD042,Complete
Bacteria,2671180799,Genome Analysis (Isolate),merA & merB-like,1,,2674229678,,,,,,,,0,1,117alt only,117alt:2674229677,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium ginsengisoli,Microbacterium ginsengisoli DSM 18659,Complete
Bacteria,2721755905,Genome Analysis (Isolate),merA & merB-like,1,,2724301269,,,,,,,,0,1,117alt only,117alt:2724301270,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium hydrothermale,Microbacterium hydrothermale CGMCC 1.12512,Complete
Bacteria,2870575989,Genome Analysis (Isolate),merA & merB-like,1,,2870578914,,,,,,,,0,1,117alt only,117alt:2870578915,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium marinum,Microbacterium marinum DSM 24947,Complete
Bacteria,2847298977,Genome Analysis (Isolate),merA & merB-like,1,,2847299738,,,,,,,,0,1,117alt only,117alt:2847299739,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium oxydans,Microbacterium oxydans HG3,Complete
Bacteria,2824465740,Genome Analysis (Isolate),merA & merB-like,1,,2824468941,,,,,,,,0,1,117alt only,117alt:2824469052,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium proteolyticum,Microbacterium proteolyticum CECT 8356,Complete
Bacteria,2861965821,Genome Analysis (Isolate),merA & merB-like,1,,2861968772,,,,,,,,0,1,117alt only,117alt:2861968773,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. HMWF026,Microbacterium sp. HMWF026,Complete
Bacteria,2791355186,Metagenome-Assembled Genome,merA & merB-like,1,,2793025347,,,,,,,,0,1,117alt only,117alt:2793025346,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp.,Microbacterium sp. IN25,Complete
Bacteria,2643221546,Genome Analysis (Isolate),merA & merB-like,1,,2643753254,,,,,,,,0,1,117alt only,117alt:2643753255,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. Root53,Microbacterium sp. Root53,Complete
Bacteria,2547132176,Genome Analysis (Isolate),merA & merB-like,1,,2547683013,,,,,,,,0,1,117alt only,117alt:2547683012,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. UCD-TDU,Microbacterium sp. UCD-TDU,Complete
Bacteria,2703719190,Genome Analysis (Isolate),merA & merB-like,1,,2705844165,,,,,,,,0,1,117alt only,117alt:2705844166,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,unclassified,Micrococcaceae bacterium JKS001869,Micrococcaceae sp. JKS001869,Complete
Bacteria,2854159512,Genome Analysis (Isolate),merA & merB-like,1,,2854162004,,,,,,,,0,1,117alt only,117alt:2854162005,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,Micrococcus luteus 773_MLUT,Complete
Bacteria,2854152301,Genome Analysis (Isolate),merA & merB-like,1,,2854154345,,,,,,,,0,1,117alt only,117alt:2854154346,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,Micrococcus luteus NCTC 7563,Complete
Bacteria,647000274,Genome Analysis (Isolate),merA & merB-like,1,,647278389,,,,,,,,0,1,117alt only,117alt:647278381,,,,,,,,,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,Micrococcus luteus,Micrococcus luteus SK58,Complete
Bacteria,2619619011,Genome Analysis (Isolate),merA & merB-like,1,,2620383826,,,,,,,,0,1,117alt only,117alt:2620383828,,,,,,,,,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora aurantiaca,Micromonospora aurantiaca DSM 45487,Complete
Bacteria,2623620567,Genome Analysis (Isolate),merA & merB-like,1,,2624951509,,,,,,,,0,1,117alt only,117alt:2624951508,,,,,,,,,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora echinofusca,Micromonospora echinofusca DSM 43913,Complete
Bacteria,2802428830,Genome Analysis (Isolate),merA & merB-like,1,,2802576382,,,,,,,,0,1,117alt only,117alt:2802576379,,,,,,,,,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora sp. CNZ297,Micromonospora sp. CNZ297,Complete
Bacteria,2808606800,Genome Analysis (Isolate),merA & merB-like,1,,2810782931,,,,,,,,0,1,117alt only,117alt:2810782932,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium asiaticum,Mycobacterium asiaticum 1276495.2,Complete
Bacteria,2808606776,Genome Analysis (Isolate),merA & merB-like,1,,2810673520,,,,,,,,0,1,117alt only,117alt:2810673521,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium chubuense,Mycobacterium chubuense NCTC 10819,Complete
Bacteria,2865757452,Genome Analysis (Isolate),merA & merB-like,1,,2865757650,,,,,,,,0,1,117alt only,117alt:2865757651,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium duvalii,Mycobacterium duvalii IP141180004,Complete
Bacteria,2814123378,Genome Analysis (Isolate),merA & merB-like,1,,2815811051,,,,,,,,0,1,117alt only,117alt:2815811050,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium fortuitum,Mycobacterium fortuitum 1242461.0,Complete
Bacteria,2808606764,Genome Analysis (Isolate),merA & merB-like,1,,2810611099,,,,,,,,0,1,117alt only,117alt:2810611098,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium mucogenicum,Mycobacterium mucogenicum 1127319.6,Complete
Bacteria,2808606605,Genome Analysis (Isolate),merA & merB-like,1,,2810017884,,,,,,,,0,1,117alt only,117alt:2810017885,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. 852002-51152_SCH6134967,Mycobacterium sp. 852002-51152_SCH6134967,Complete
Bacteria,2802429210,Genome Analysis (Isolate),merA & merB-like,1,,2804524503,,,,,,,,0,1,117alt only,117alt:2804524504,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium sp. SWH-M1,Mycobacterium sp. SWH-M1,Complete
Bacteria,2799113187,Genome Analysis (Isolate),merA & merB-like,1,,2802017976,,,,,,,,0,1,117alt only,117alt:2802017977,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1013,Complete
Bacteria,2802428922,Genome Analysis (Isolate),merA & merB-like,1,,2803060416,,,,,,,,0,1,117alt only,117alt:2803060415,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1036,Complete
Bacteria,2802428915,Genome Analysis (Isolate),merA & merB-like,1,,2803024950,,,,,,,,0,1,117alt only,117alt:2803024951,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1041,Complete
Bacteria,2795385692,Genome Analysis (Isolate),merA & merB-like,1,,2796903465,,,,,,,,0,1,117alt only,117alt:2796903466,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1061,Complete
Bacteria,2795385911,Genome Analysis (Isolate),merA & merB-like,1,,2798032500,,,,,,,,0,1,117alt only,117alt:2798032501,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1067,Complete
Bacteria,2799113194,Genome Analysis (Isolate),merA & merB-like,1,,2802054017,,,,,,,,0,1,117alt only,117alt:2802054016,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1069,Complete
Bacteria,2795385912,Genome Analysis (Isolate),merA & merB-like,1,,2798037629,,,,,,,,0,1,117alt only,117alt:2798037630,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 1131,Complete
Bacteria,2799113216,Genome Analysis (Isolate),merA & merB-like,1,,2802163397,,,,,,,,0,1,117alt only,117alt:2802163396,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 172,Complete
Bacteria,2795385878,Genome Analysis (Isolate),merA & merB-like,1,,2797857439,,,,,,,,0,1,117alt only,117alt:2797857438,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 176,Complete
Bacteria,2799113238,Genome Analysis (Isolate),merA & merB-like,1,,2802276424,,,,,,,,0,1,117alt only,117alt:2802276423,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 181,Complete
Bacteria,2799113078,Genome Analysis (Isolate),merA & merB-like,1,,2801461697,,,,,,,,0,1,117alt only,117alt:2801461696,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 233,Complete
Bacteria,2802429120,Genome Analysis (Isolate),merA & merB-like,1,,2804068131,,,,,,,,0,1,117alt only,117alt:2804068132,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 235,Complete
Bacteria,2802429116,Genome Analysis (Isolate),merA & merB-like,1,,2804044997,,,,,,,,0,1,117alt only,117alt:2804044996,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 245,Complete
Bacteria,2802428996,Genome Analysis (Isolate),merA & merB-like,1,,2803434806,,,,,,,,0,1,117alt only,117alt:2803434805,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 255,Complete
Bacteria,2802429074,Genome Analysis (Isolate),merA & merB-like,1,,2803829853,,,,,,,,0,1,117alt only,117alt:2803829852,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 264,Complete
Bacteria,2802429095,Genome Analysis (Isolate),merA & merB-like,1,,2803942386,,,,,,,,0,1,117alt only,117alt:2803942385,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 384,Complete
Bacteria,2802429023,Genome Analysis (Isolate),merA & merB-like,1,,2803574451,,,,,,,,0,1,117alt only,117alt:2803574452,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 596,Complete
Bacteria,2802429157,Genome Analysis (Isolate),merA & merB-like,1,,2804259345,,,,,,,,0,1,117alt only,117alt:2804259346,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 621,Complete
Bacteria,2795386033,Genome Analysis (Isolate),merA & merB-like,1,,2798664112,,,,,,,,0,1,117alt only,117alt:2798664113,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 626,Complete
Bacteria,2795385688,Genome Analysis (Isolate),merA & merB-like,1,,2796882484,,,,,,,,0,1,117alt only,117alt:2796882485,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 640,Complete
Bacteria,2795385619,Genome Analysis (Isolate),merA & merB-like,1,,2796523927,,,,,,,,0,1,117alt only,117alt:2796523928,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 650,Complete
Bacteria,2799113071,Genome Analysis (Isolate),merA & merB-like,1,,2801427338,,,,,,,,0,1,117alt only,117alt:2801427337,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 692,Complete
Bacteria,2795385773,Genome Analysis (Isolate),merA & merB-like,1,,2797320107,,,,,,,,0,1,117alt only,117alt:2797320106,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 708,Complete
Bacteria,2802429020,Genome Analysis (Isolate),merA & merB-like,1,,2803558617,,,,,,,,0,1,117alt only,117alt:2803558618,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 714,Complete
Bacteria,2802429082,Genome Analysis (Isolate),merA & merB-like,1,,2803872351,,,,,,,,0,1,117alt only,117alt:2803872352,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 715,Complete
Bacteria,2799113137,Genome Analysis (Isolate),merA & merB-like,1,,2801762100,,,,,,,,0,1,117alt only,117alt:2801762099,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 722,Complete
Bacteria,2795386005,Genome Analysis (Isolate),merA & merB-like,1,,2798519209,,,,,,,,0,1,117alt only,117alt:2798519208,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 901,Complete
Bacteria,2802429128,Genome Analysis (Isolate),merA & merB-like,1,,2804108785,,,,,,,,0,1,117alt only,117alt:2804108786,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 910,Complete
Bacteria,2795385830,Genome Analysis (Isolate),merA & merB-like,1,,2797611964,,,,,,,,0,1,117alt only,117alt:2797611965,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 913,Complete
Bacteria,2795385828,Genome Analysis (Isolate),merA & merB-like,1,,2797602750,,,,,,,,0,1,117alt only,117alt:2797602751,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 915,Complete
Bacteria,2802429172,Genome Analysis (Isolate),merA & merB-like,1,,2804336074,,,,,,,,0,1,117alt only,117alt:2804336075,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 964,Complete
Bacteria,2799113186,Genome Analysis (Isolate),merA & merB-like,1,,2802012925,,,,,,,,0,1,117alt only,117alt:2802012924,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus abscessus 987,Complete
Bacteria,2667528066,Genome Analysis (Isolate),merA & merB-like,1,,2670653973,,,,,,,,0,1,117alt only,117alt:2670653974,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus PAP_CF_004d,Complete
Bacteria,2663763043,Genome Analysis (Isolate),merA & merB-like,1,,2665425672,,,,,,,,0,1,117alt only,117alt:2665425673,,,,,,,,,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacteroides,Mycobacteroides abscessus,Mycobacteroides abscessus PAP067,Complete
